ID,Geslacht,Loopbaan,Studieprogramma,Oms. Studieprog.,Faculteit,Ingangsd.start,Opleidingsnr.start,Status,Progr.actie,Datum actie start,Ingangsd.eind,Opleidingsnr.eind,Status,Progr.actie,Datum actie,Actiereden,Studiepl.dipl.,Studieniv.dipl.,Ingangsd.dipl.,Status,Statusdatum,Examendatum
10439250,M,10,3029,B Media en cultuur,FGW,1-9-2012,0,AC,MATR,4-7-2012,31-8-2016,1,SP,SPND,26-10-2016,410,302915,B,8-9-2016,Z,8-9-2016,31-8-2016
10468870,M,10,3029,B Media en cultuur,FGW,1-9-2012,0,AC,MATR,20-8-2012,1-9-2012,0,AC,MATR,20-8-2012,120,,,,,,
10487743,F,10,3029,B Media en cultuur,FGW,1-9-2013,0,AC,MATR,2-5-2013,1-9-2014,1,AC,MATR,6-5-2014,120,,,,,,
10535357,F,10,3029,B Media en cultuur,FGW,1-9-2013,0,AC,MATR,2-5-2013,1-9-2013,0,AC,MATR,2-5-2013,120,,,,,,
10545824,F,10,3029,B Media en cultuur,FGW,1-9-2013,0,AC,MATR,2-5-2013,1-9-2013,0,AC,MATR,2-5-2013,120,,,,,,
10554696,F,10,3029,B Media en cultuur,FGW,1-9-2013,0,AC,MATR,2-5-2013,1-9-2013,0,AC,MATR,2-5-2013,120,,,,,,
10560599,F,10,3029,B Media en cultuur,FGW,1-9-2013,0,AC,MATR,2-5-2013,1-9-2013,0,AC,MATR,2-5-2013,120,302915,B,13-3-2017,Z,13-3-2017,28-2-2017
10565051,M,10,3029,B Media en cultuur,FGW,1-9-2013,0,AC,MATR,2-5-2013,31-8-2016,0,SP,SPND,26-10-2016,410,302915,B,21-7-2016,Z,21-7-2016,18-7-2016
10580441,F,10,3029,B Media en cultuur,FGW,1-9-2013,0,AC,MATR,6-5-2013,1-9-2013,0,AC,MATR,6-5-2013,120,,,,,,
10597808,F,10,3029,B Media en cultuur,FGW,1-9-2013,0,AC,MATR,17-5-2013,31-8-2016,0,SP,SPND,26-10-2016,410,302915,B,5-8-2016,Z,5-8-2016,29-7-2016
10606467,F,10,3029,B Media en cultuur,FGW,1-9-2013,0,AC,MATR,20-5-2013,1-9-2014,1,AC,MATR,11-3-2014,120,,,,,,
10606823,F,10,3029,B Media en cultuur,FGW,1-9-2013,0,AC,MATR,20-5-2013,1-9-2013,0,AC,MATR,20-5-2013,120,,,,,,
10609091,M,10,3029,B Media en cultuur,FGW,1-9-2013,0,AC,MATR,24-5-2013,1-9-2013,0,AC,MATR,24-5-2013,120,,,,,,
10641203,F,10,3029,B Media en cultuur,FGW,1-9-2013,0,AC,MATR,17-6-2013,1-9-2013,0,AC,MATR,17-6-2013,120,,,,,,
10752862,F,10,3029,B Media en cultuur,FGW,1-9-2014,0,AC,MATR,10-3-2014,1-9-2014,0,AC,MATR,10-3-2014,120,,,,,,
10770089,M,10,3029,B Media en cultuur,FGW,1-9-2014,0,AC,MATR,7-4-2014,1-9-2014,0,AC,MATR,7-4-2014,120,,,,,,
10774513,F,10,3029,B Media en cultuur,FGW,1-9-2014,0,AC,MATR,11-4-2014,1-9-2014,0,AC,MATR,11-4-2014,120,,,,,,
10882332,F,10,3029,B Media en cultuur,FGW,1-9-2014,0,AC,MATR,7-7-2014,1-9-2014,0,AC,MATR,7-7-2014,120,,,,,,
5734010,F,10,3029,B Media en cultuur,FGW,1-9-2007,0,AC,ACTV,5-4-2010,31-8-2010,0,SP,SPND,25-5-2012,410,302915,B,31-1-2010,Z,6-4-2010,31-1-2010
5878241,F,10,3029,B Media en cultuur,FGW,1-9-2008,0,AC,ACTV,5-4-2010,31-8-2014,0,SP,SPND,6-10-2014,410,302915,B,14-8-2014,Z,14-8-2014,31-7-2014
5893763,M,10,3029,B Media en cultuur,FGW,1-9-2008,0,AC,ACTV,5-4-2010,31-5-2013,0,DC,VDIS,22-5-2013,200,302915,B,24-5-2013,Z,24-5-2013,31-5-2013
6048471,F,10,3029,B Media en cultuur,FGW,1-9-2009,0,AC,ACTV,5-4-2010,28-2-2014,0,DC,VDIS,7-3-2014,200,302915,B,7-3-2014,Z,7-3-2014,28-2-2014
6052274,M,10,3029,B Media en cultuur,FGW,1-9-2010,1,AC,MATR,8-6-2010,31-8-2015,1,SP,SPND,20-1-2016,410,302915,B,10-8-2015,Z,10-8-2015,31-7-2015
6053017,M,10,3029,B Media en cultuur,FGW,1-9-2010,1,AC,MATR,8-6-2010,31-8-2015,3,SP,SPND,20-1-2016,410,302915,B,10-8-2015,Z,10-8-2015,31-7-2015
6066194,F,10,3029,B Media en cultuur,FGW,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2013,0,SP,SPND,10-1-2014,410,302915,B,26-8-2013,Z,26-8-2013,31-7-2013
6103014,M,10,3029,B Media en cultuur,FGW,1-9-2009,0,AC,ACTV,5-4-2010,31-1-2014,0,DC,VDIS,24-1-2014,200,302915,B,23-1-2014,Z,23-1-2014,31-1-2014
6124283,M,10,3029,B Media en cultuur,FGW,1-9-2009,0,AC,ACTV,5-4-2010,31-1-2015,0,DC,DISC,5-2-2015,391,,,,,,
6132375,M,10,3029,B Media en cultuur,FGW,1-9-2009,0,AC,ACTV,5-4-2010,31-1-2010,0,DC,DISC,5-4-2010,310,,,,,,
6146023,F,10,3029,B Media en cultuur,FGW,1-9-2010,1,AC,MATR,28-7-2010,28-2-2014,1,DC,VDIS,4-3-2014,200,302915,B,7-3-2014,Z,7-3-2014,28-2-2014
6148913,M,10,3029,B Media en cultuur,FGW,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2013,0,SP,SPND,10-1-2014,410,302915,B,19-7-2013,Z,19-7-2013,31-7-2013
6158811,M,10,3029,B Media en cultuur,FGW,1-9-2009,0,AC,ACTV,5-4-2010,30-11-2012,0,DC,VDIS,28-11-2012,200,302915,B,27-11-2012,Z,27-11-2012,30-11-2012
10001326,F,10,3010,B Media en informatie,FGW,1-9-2013,2,AC,MATR,23-7-2013,31-8-2014,2,SP,SPND,19-11-2014,410,,,,,,
10348271,F,10,3010,B Media en informatie,FGW,1-9-2013,4,AC,MATR,2-9-2013,28-2-2014,4,DC,DISC,17-2-2014,392,,,,,,
10464115,M,10,3010,B Media en informatie,FGW,1-9-2012,0,AC,MATR,9-8-2012,1-9-2015,1,CN,WADM,6-5-2015,400,306415,B,25-8-2015,Z,25-8-2015,31-7-2015
10872809,M,10,3010,B Media en informatie,FGW,1-9-2014,0,AC,MATR,16-6-2014,1-9-2015,1,AC,MATR,6-5-2015,120,,,,,,
10001567,F,10,3060,B Medische Informatiekunde,FDG,1-10-2013,2,AC,MATR,12-9-2013,31-8-2014,2,SP,SPND,24-9-2014,410,,,,,,
10362053,F,10,3060,B Medische Informatiekunde,FDG,1-9-2012,1,AC,MATR,26-7-2012,31-8-2013,1,SP,SPND,25-9-2013,410,,,,,,
10694676,F,10,3060,B Medische Informatiekunde,FDG,1-10-2013,0,AC,MATR,17-9-2013,31-8-2014,0,SP,SPND,25-9-2014,410,,,,,,
6148565,F,10,3060,B Medische Informatiekunde,FDG,1-9-2013,1,AC,MATR,26-8-2013,31-8-2014,1,SP,SPND,6-6-2014,410,,,,,,
10012087,M,10,3021,B Muziekwetenschap,FGW,1-9-2011,1,AC,MATR,17-6-2011,31-8-2015,1,SP,SPND,13-11-2015,410,302115,B,7-9-2015,Z,7-9-2015,31-8-2015
10587454,M,10,3021,B Muziekwetenschap,FGW,1-9-2016,1,AC,MATR,2-5-2016,1-9-2016,1,AC,MATR,2-5-2016,120,,,,,,
0478660,F,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2004,0,AC,ACTV,5-4-2010,1-9-2004,0,AC,ACTV,5-4-2010,125,,,,,,
10000904,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2010,0,AC,MATR,8-6-2010,1-9-2012,1,AC,MATR,4-9-2012,120,,,,,,
10001336,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,4-7-2012,31-1-2016,0,DC,VDIS,28-1-2016,210,305315,B,25-1-2016,Z,25-1-2016,21-1-2016
10001615,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2010,1,AC,MATR,8-6-2010,31-8-2014,1,SP,SPND,28-10-2014,410,305315,B,9-10-2014,Z,9-10-2014,25-8-2014
10002511,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,1,AC,MATR,27-8-2012,31-8-2016,1,SP,SPND,26-10-2016,410,305315,B,26-9-2016,Z,26-9-2016,15-8-2016
10002606,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2014,0,SP,SPND,7-10-2014,410,305315,B,3-2-2014,Z,3-2-2014,31-1-2014
10003616,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2014,0,SP,SPND,28-10-2014,410,305315,B,2-9-2014,Z,2-9-2014,21-7-2014
10004376,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2015,1,SP,SPND,14-9-2015,410,305315,B,22-9-2015,Z,22-9-2015,21-8-2015
10008241,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2015,1,SP,SPND,13-11-2015,410,305315,B,24-2-2015,Z,24-2-2015,3-2-2015
10017887,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,1,AC,MATR,6-7-2011,31-8-2016,1,SP,SPND,26-10-2016,410,305315,B,18-10-2016,Z,18-10-2016,25-7-2016
10056947,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-12-2010,0,DC,DISC,3-1-2011,391,,,,,,
10061851,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2010,0,AC,MATR,21-6-2010,31-8-2015,0,SP,SPND,20-1-2016,410,305315,B,11-3-2015,Z,11-3-2015,29-1-2015
10069348,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2010,0,AC,MATR,21-6-2010,31-8-2014,0,SP,SPND,6-10-2014,410,305315,B,21-8-2014,Z,21-8-2014,29-7-2014
10071539,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2010,0,AC,MATR,22-6-2010,31-8-2014,0,SP,SPND,7-10-2014,410,305315,B,28-7-2014,Z,28-7-2014,10-7-2014
10078029,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,1,AC,MATR,17-6-2011,31-8-2016,1,SP,SPND,29-9-2016,410,305315,B,26-9-2016,Z,26-9-2016,30-8-2016
10091432,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2010,0,AC,MATR,19-7-2010,31-8-2013,0,SP,SPND,3-9-2013,410,305315,B,29-10-2013,Z,29-10-2013,30-8-2013
10092102,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2010,0,AC,MATR,19-7-2010,31-8-2014,0,SP,SPND,6-10-2014,410,305315,B,9-9-2014,Z,9-9-2014,18-8-2014
10118365,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2010,0,AC,MATR,15-8-2010,1-9-2010,0,AC,MATR,15-8-2010,120,,,,,,
10177302,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,16-6-2011,31-8-2014,0,SP,SPND,28-10-2014,410,305315,B,2-9-2014,Z,2-9-2014,5-8-2014
10179941,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,16-6-2011,31-8-2014,0,SP,SPND,6-10-2014,410,305315,B,9-10-2014,Z,9-10-2014,27-8-2014
10186832,F,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,16-6-2011,31-8-2014,0,SP,SPND,28-10-2014,410,305315,B,24-9-2014,Z,24-9-2014,15-8-2014
10188622,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2014,0,SP,SPND,6-10-2014,410,305315,B,9-10-2014,Z,9-10-2014,27-8-2014
10188673,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2016,0,SP,SPND,28-10-2016,410,305315,B,26-9-2016,Z,26-9-2016,18-8-2016
10189939,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-10-2015,0,DC,VDIS,4-11-2015,200,305315,B,2-11-2015,Z,2-11-2015,27-10-2015
10191739,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2014,0,SP,SPND,28-10-2014,410,305315,B,21-8-2014,Z,21-8-2014,22-7-2014
10193685,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2014,0,SP,SPND,7-10-2014,410,305315,B,25-8-2014,Z,25-8-2014,16-7-2014
10195343,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2014,0,SP,SPND,6-10-2014,410,305315,B,25-8-2014,Z,25-8-2014,6-8-2014
10199187,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,17-6-2011,1-9-2011,0,AC,MATR,17-6-2011,120,,,,,,
10199527,F,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2014,0,SP,SPND,28-10-2014,410,305315,B,28-7-2014,Z,28-7-2014,8-7-2014
10201289,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2014,0,SP,SPND,6-10-2014,410,305315,B,9-10-2014,Z,9-10-2014,21-8-2014
10205438,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-1-2012,0,DC,DISC,30-1-2012,391,,,,,,
10205780,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2016,0,SP,SPND,26-10-2016,410,305315,B,2-9-2016,Z,2-9-2016,1-8-2016
10206353,F,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2015,3,AC,MATR,26-6-2015,31-8-2016,3,SP,SPND,28-10-2016,410,,,,,,
10207635,F,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2014,1,AC,MATR,6-3-2014,31-8-2016,1,SP,SPND,26-10-2016,410,,,,,,
10214577,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2014,0,SP,SPND,6-10-2014,410,305315,B,17-10-2014,Z,17-10-2014,19-8-2014
10218521,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2014,1,AC,MATR,15-7-2014,31-8-2015,1,SP,SPND,15-9-2015,410,305315,B,28-9-2015,Z,28-9-2015,19-8-2015
10247025,F,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,21-6-2011,31-8-2015,0,SP,SPND,13-11-2015,410,305315,B,21-5-2015,Z,21-5-2015,13-5-2015
10247572,F,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,21-6-2011,31-8-2015,0,SP,SPND,13-11-2015,410,305315,B,22-9-2015,Z,22-9-2015,29-7-2015
10250859,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,23-6-2011,31-8-2016,0,SP,SPND,26-10-2016,410,305315,B,23-9-2016,Z,23-9-2016,28-7-2016
10251499,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,23-6-2011,31-8-2016,0,SP,SPND,26-10-2016,410,305315,B,22-9-2016,Z,22-9-2016,29-8-2016
10271031,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,13-7-2011,31-8-2015,1,SP,SPND,7-8-2015,410,305315,B,30-7-2015,Z,30-7-2015,21-7-2015
10272569,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,15-7-2011,31-8-2014,0,SP,SPND,6-10-2014,410,305315,B,24-9-2014,Z,24-9-2014,11-8-2014
10275738,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,20-7-2011,31-8-2015,0,SP,SPND,13-11-2015,410,305315,B,5-10-2015,Z,5-10-2015,31-8-2015
10279806,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,29-7-2011,31-8-2014,0,SP,SPND,19-11-2014,410,305315,B,21-8-2014,Z,21-8-2014,21-8-2014
10280731,F,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,1-8-2011,31-8-2015,0,SP,SPND,20-1-2016,410,305315,B,22-9-2015,Z,22-9-2015,24-8-2015
10285288,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,7-8-2011,31-8-2014,0,SP,SPND,6-10-2014,410,305315,B,24-9-2014,Z,24-9-2014,12-8-2014
10289291,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2011,0,AC,MATR,17-8-2011,31-10-2011,0,DC,DISC,8-11-2011,391,,,,,,
10289968,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2013,2,AC,MATR,10-7-2013,31-8-2014,5,SP,SPND,19-11-2014,410,,,,,,
10291237,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2014,1,AC,MATR,1-7-2014,31-1-2015,1,DC,DISC,20-1-2015,392,,,,,,
10325948,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2014,2,AC,MATR,21-4-2014,1-9-2014,2,AC,MATR,21-4-2014,120,,,,,,
10330879,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,4-5-2012,1-9-2012,0,AC,MATR,4-5-2012,120,,,,,,
10336001,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2015,0,SP,SPND,13-11-2015,410,305315,B,28-9-2015,Z,28-9-2015,31-8-2015
10349367,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2016,0,SP,SPND,26-10-2016,410,305315,B,26-9-2016,Z,26-9-2016,28-7-2016
10353488,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,5-5-2012,31-8-2016,0,SP,SPND,26-10-2016,410,305315,B,17-10-2016,Z,17-10-2016,2-7-2016
10355111,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,5-5-2012,31-12-2012,0,DC,DISC,16-1-2013,392,,,,,,
10362800,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,5-5-2012,31-8-2016,0,SP,SPND,28-10-2016,410,305315,B,26-9-2016,Z,26-9-2016,19-7-2016
10378863,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,10-5-2012,31-1-2013,0,DC,DISC,5-2-2013,391,,,,,,
10382976,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,15-5-2012,1-9-2012,0,AC,MATR,15-5-2012,120,,,,,,
10389504,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,25-5-2012,31-8-2016,0,SP,SPND,26-10-2016,410,305315,B,22-9-2016,Z,22-9-2016,2-8-2016
10399100,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,1,AC,MATR,28-5-2012,31-8-2013,1,SP,SPND,25-9-2013,410,,,,,,
10421092,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,14-6-2012,31-8-2016,1,SP,SPND,26-10-2016,410,305315,B,17-10-2016,Z,17-10-2016,17-8-2016
10428720,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,21-6-2012,1-9-2013,1,AC,MATR,23-7-2013,120,,,,,,
10430431,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,28-6-2012,1-9-2013,1,AC,MATR,2-5-2013,120,,,,,,
10433627,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,28-6-2012,31-8-2015,0,SP,SPND,13-11-2015,410,305315,B,5-10-2015,Z,5-10-2015,31-8-2015
10433643,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,28-6-2012,31-8-2015,0,SP,SPND,20-1-2016,410,305315,B,14-8-2015,Z,14-8-2015,30-7-2015
10434542,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,28-6-2012,31-8-2016,0,SP,SPND,26-10-2016,410,305315,B,11-10-2016,Z,11-10-2016,12-8-2016
10437118,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,29-6-2012,31-8-2016,0,SP,SPND,28-10-2016,410,305315,B,26-9-2016,Z,26-9-2016,5-7-2016
10440127,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,4-7-2012,1-9-2012,0,AC,MATR,4-7-2012,120,,,,,,
10447555,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,4-9-2012,1-9-2012,0,AC,MATR,4-9-2012,120,,,,,,
10462821,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,0,AC,MATR,8-8-2012,31-8-2013,0,SP,SPND,25-9-2013,410,,,,,,
10517820,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2013,0,AC,MATR,15-8-2013,31-8-2014,0,SP,SPND,29-7-2014,410,,,,,,
10543996,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2013,1,AC,MATR,2-5-2013,1-9-2013,1,AC,MATR,2-5-2013,120,,,,,,
10587454,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2013,0,AC,MATR,15-5-2013,31-8-2016,0,SP,SPND,26-10-2016,410,305315,B,26-9-2016,Z,26-9-2016,13-7-2016
10615989,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2013,0,AC,MATR,28-5-2013,1-9-2013,0,AC,MATR,28-5-2013,120,,,,,,
10627987,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2013,0,AC,MATR,6-6-2013,31-8-2016,0,SP,SPND,28-10-2016,410,305315,B,22-9-2016,Z,22-9-2016,11-8-2016
10649301,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2013,1,AC,MATR,28-6-2013,31-8-2014,1,SP,SPND,19-11-2014,410,,,,,,
10654976,F,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2013,0,AC,MATR,2-7-2013,31-8-2016,0,SP,SPND,9-9-2016,410,,,,,,
10684883,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2013,0,AC,MATR,23-8-2013,31-12-2013,0,DC,DISC,17-1-2014,391,,,,,,
10689184,F,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2013,0,AC,MATR,14-2-2014,1-9-2014,1,CN,WADM,14-7-2014,400,,,,,,
10732675,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2014,0,AC,MATR,1-5-2014,30-9-2015,3,DC,DISC,15-9-2015,392,,,,,,
10740929,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2014,0,AC,MATR,3-2-2014,1-9-2014,0,AC,MATR,3-2-2014,120,,,,,,
10783792,F,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2014,0,AC,MATR,18-4-2014,31-8-2016,0,SP,SPND,3-11-2016,410,,,,,,
10799907,F,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2014,0,AC,MATR,28-4-2014,1-9-2015,3,AC,MATR,3-6-2015,120,,,,,,
10801936,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2014,0,AC,MATR,28-4-2014,31-8-2016,0,SP,SPND,13-7-2016,410,,,,,,
10809775,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2014,0,AC,MATR,30-4-2014,1-9-2014,0,AC,MATR,30-4-2014,120,,,,,,
11037466,F,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2015,0,AC,MATR,13-4-2015,31-8-2016,0,SP,SPND,3-11-2016,410,,,,,,
11054980,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2015,0,AC,MATR,27-4-2015,30-4-2016,0,DC,DISC,29-4-2016,391,,,,,,
5686202,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2006,0,AC,ACTV,5-4-2010,31-8-2011,0,SP,SPND,10-5-2012,410,305315,B,31-8-2010,Z,15-10-2010,31-8-2010
5789397,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2007,0,AC,ACTV,5-4-2010,30-4-2011,1,DC,DISC,19-4-2011,391,,,,,,
5887488,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2008,0,AC,ACTV,5-4-2010,30-11-2008,0,DC,DISC,5-4-2010,310,,,,,,
5990157,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2008,0,AC,ACTV,5-4-2010,31-10-2014,0,DC,DISC,16-10-2014,391,,,,,,
6042473,M,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2015,0,SP,SPND,20-1-2016,410,305315,B,22-9-2015,Z,22-9-2015,31-8-2015
6049141,F,10,3053,B Natuur- en sterrenkunde,FNWI,1-9-2012,1,AC,MATR,4-5-2012,28-2-2013,1,DC,DISC,1-3-2013,392,,,,,,
10654976,F,10,3080,B Natuur- en Sterrenkunde (jd),FNWI,1-9-2016,1,AC,MATR,30-8-2016,28-2-2017,1,DC,VDIS,10-3-2017,210,308015,B,15-3-2017,Z,15-3-2017,22-2-2017
10689184,F,10,3080,B Natuur- en Sterrenkunde (jd),FNWI,1-9-2016,2,AC,MATR,28-5-2016,1-9-2016,2,AC,MATR,28-5-2016,VUIN,,,,,,
10783792,F,10,3080,B Natuur- en Sterrenkunde (jd),FNWI,1-9-2016,1,AC,MATR,15-5-2016,1-9-2016,1,AC,MATR,15-5-2016,120,,,,,,
10801936,M,10,3080,B Natuur- en Sterrenkunde (jd),FNWI,1-9-2016,1,AC,MATR,21-6-2016,1-9-2016,1,AC,MATR,21-6-2016,120,,,,,,
11037466,F,10,3080,B Natuur- en Sterrenkunde (jd),FNWI,1-9-2016,1,AC,MATR,22-5-2016,1-9-2016,1,AC,MATR,22-5-2016,120,,,,,,
11244011,M,10,3080,B Natuur- en Sterrenkunde (jd),FNWI,1-9-2016,0,AC,MATR,31-1-2016,1-9-2016,0,AC,MATR,31-1-2016,120,,,,,,
11251980,M,10,3080,B Natuur- en Sterrenkunde (jd),FNWI,1-9-2016,0,AC,MATR,15-2-2016,1-9-2016,0,AC,MATR,15-2-2016,120,,,,,,
11300884,M,10,3080,B Natuur- en Sterrenkunde (jd),FNWI,1-9-2016,0,AC,MATR,13-4-2016,1-9-2016,0,AC,MATR,13-4-2016,120,,,,,,
11317345,M,10,3080,B Natuur- en Sterrenkunde (jd),FNWI,1-9-2016,0,AC,MATR,20-4-2016,1-9-2016,0,AC,MATR,20-4-2016,120,,,,,,
0478660,F,10,3054,B Natuurwetenschappen,FNWI,1-9-2005,1,AC,ACTV,5-4-2010,31-8-2007,1,SP,SPND,5-4-2010,410,,,,,,
10348271,F,10,3022,B Nederlandse tc,FGW,1-9-2012,1,AC,MATR,5-5-2012,31-8-2014,2,SP,SPND,3-7-2014,410,,,,,,
10737286,M,10,3022,B Nederlandse tc,FGW,1-9-2014,0,AC,MATR,25-1-2014,1-9-2014,0,AC,MATR,25-1-2014,120,,,,,,
